"Survey Start Time","Survey End Time","Created Date","Created By: Full Name","BM Cycle Name","Business Group ID","Business Group Name","Biz Expenses Business Exit","Biz Revenue Business Exit","Biz Inventory Business Exit","Biz Cash Business Exit","Biz Input Business Exit","PR Business Type","SB Planned Biz Type","SB Planned Biz Type NOT Started","SB Planned Biz Type Started?","Why deviated from SB plan?","Biz type group currently operating","Additional Biz Types Detail","# Of BOs dropped Business Exit","BOs dropped Business Exit","Group Size at PR","PR Grant Value Business Exit","PR Grant Used Business Exit","Business Participation Status","Reason unable to view records","Visit Number","Records Kept?","Records Up To Date?","Data Collection Method","Why Survey Not Completed","Why Survey Not Conducted Detail","Business Health 3"
"27/08/2024, 11:55","27/08/2024, 12:11","27/08/2024","Hidaya Driciru","FY24C1 Modnes Akandru","088047","Yikita Group","401000","1806700","217000","200000","462500","Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"27/08/2024, 17:26","27/08/2024, 17:31","27/08/2024","Hidaya Driciru","FY24C1 Modnes Akandru","088048","Pajita Beri Group","445000","3665200","665000","400000","580000","Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"27/08/2024, 10:35","27/08/2024, 21:11","27/08/2024","Hidaya Driciru","FY24C1 Modnes Akandru","088049","Wake Up Group","1472000","6863500","939000","721500","474000","Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"29/08/2024, 14:02","29/08/2024, 14:07","29/08/2024","Kenedy Munguci","FY24C1 Nassa Hindum","088185","Eyonizo Bg","1081700","2361900","1135000","230000","436500","Crops","Crops;Livestock;Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","Secretary has gone foe burial with the book","Business Exit","Yes","Unable to view business records","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"28/08/2024, 12:28","28/08/2024, 12:37","28/08/2024","Kenedy Munguci","FY24C1 Nassa Hindum","088158","Mungufeni Bg","812600","2432600","730000","200000","812500","Crops","Crops;Livestock;Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"29/08/2024, 13:42","29/08/2024, 13:47","29/08/2024","Kenedy Munguci","FY24C1 Nassa Hindum","088164","Joy Bg","796200","1516000","310000","600000","396800","Crops","Crops;Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"29/08/2024, 12:51","29/08/2024, 12:56","29/08/2024","Kenedy Munguci","FY24C1 Nassa Hindum","088156","Power Bg","1321000","2861000","640000","676000","687000","Crops","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"29/08/2024, 14:33","29/08/2024, 14:42","29/08/2024","Kenedy Munguci","FY24C1 Nassa Hindum","088171","Fresh Bg","1341600","2617000","640000","612000","678000","Crops","Livestock;Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"29/08/2024, 13:20","29/08/2024, 13:31","29/08/2024","Kenedy Munguci","FY24C1 Nassa Hindum","088157","Blessing Bg","1005000","2621800","653000","400000","803800","Crops","Crops;Livestock;Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"29/08/2024, 15:36","29/08/2024, 15:41","29/08/2024","Kenedy Munguci","FY24C1 Nassa Hindum","088174","Econi Bg","786000","1639800","365000","300000","644000","Crops","Crops;Livestock;Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"29/08/2024, 11:28","29/08/2024, 11:33","29/08/2024","Kenedy Munguci","FY24C1 Nassa Hindum","088159","White Star Bg","729400","1918600","275000","260000","1047500","Crops","Livestock;Retail","","","","Crops; Service","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"29/08/2024, 12:08","29/08/2024, 12:20","29/08/2024","Kenedy Munguci","FY24C1 Nassa Hindum","088160","Ama-Ecora Bg","629700","1417200","750000","70000","347000","Crops","Crops;Livestock;Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"29/08/2024, 15:53","29/08/2024, 16:00","29/08/2024","Kenedy Munguci","FY24C1 Nassa Hindum","088161","Victoria Bg","685700","1816200","612000","257000","638000","Crops","Crops;Livestock;Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"29/08/2024, 14:26","29/08/2024, 14:32","29/08/2024","Kenedy Munguci","FY24C1 Nassa Hindum","088162","Ocema-Ceni Bg","1005000","2213400","404000","580000","627000","Crops","Crops;Livestock;Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","Group secretary relocated to oriajini with the book","Business Exit","Yes","Unable to view business records","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"29/08/2024, 16:19","29/08/2024, 16:27","29/08/2024","Kenedy Munguci","FY24C1 Nassa Hindum","088163","Aliodrozu Bg","984000","2105000","630000","350000","581000","Crops","Livestock;Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"28/08/2024, 09:25","28/08/2024, 09:35","28/08/2024","Kenedy Munguci","FY24C1 Nassa Hindum","088165","Awania Bg","1436800","3286300","1180000","462300","698000","Crops","Livestock;Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"28/08/2024, 10:24","28/08/2024, 10:35","28/08/2024","Kenedy Munguci","FY24C1 Nassa Hindum","088166","Happiness","1118900","2619800","1340000","500000","328000","Crops","Crops;Livestock;Retail","","","","Crops; Livestock","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"28/08/2024, 09:45","28/08/2024, 09:53","28/08/2024","Kenedy Munguci","FY24C1 Nassa Hindum","088168","Asianzu Bg","961500","2812900","490000","600000","967000","Crops","Livestock;Retail","","","","Crops; Retail","","1","Yes","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"28/08/2024, 10:07","28/08/2024, 10:15","28/08/2024","Kenedy Munguci","FY24C1 Nassa Hindum","088169","Faith Bg","826700","1981600","433000","826700","1005000","Crops","Livestock;Retail","","","","Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"29/08/2024, 16:14","29/08/2024, 16:18","29/08/2024","Kenedy Munguci","FY24C1 Nassa Hindum","088170","Ayikoru Bg","865000","1627000","482000","456000","500000","Crops","Crops;Livestock;Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"29/08/2024, 15:02","29/08/2024, 15:09","29/08/2024","Kenedy Munguci","FY24C1 Nassa Hindum","088172","Drileba Bg","1861800","4261000","847000","2000000","700000","Crops","Livestock;Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"29/08/2024, 16:01","29/08/2024, 16:04","29/08/2024","Kenedy Munguci","FY24C1 Nassa Hindum","088173","Romah Bg","925600","1689700","386700","400000","506000","Crops; Livestock","Livestock;Retail","","","","Crops; Livestock","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"20/08/2024, 16:35","20/08/2024, 16:43","20/08/2024","Nadia Manzubo","FY24C1 Nelson Adaku","088570","Mungufeni Enterprise","960000","11048000","170000","300000","402000","Crops; Retail","Livestock;Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"20/08/2024, 17:50","21/08/2024, 19:27","21/08/2024","Nadia Manzubo","FY24C1 Nelson Adaku","088573","Amaichora Kiri","630000","5324500","300000","400000","750000","Crops; Retail","Livestock;Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"20/08/2024, 15:03","20/08/2024, 15:09","20/08/2024","Nadia Manzubo","FY24C1 Nelson Adaku","088563","Munguci","1240000","1960000","418000","3000000","820000","Crops; Retail","Livestock;Retail","","","","Crops; Retail; Service","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"20/08/2024, 16:47","20/08/2024, 16:56","20/08/2024","Nadia Manzubo","FY24C1 Nelson Adaku","088572","Aliojejo","1500000","8446500","300000","800000","750000","Crops; Retail","Livestock;Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"20/08/2024, 15:53","20/08/2024, 15:58","20/08/2024","Nadia Manzubo","FY24C1 Nelson Adaku","088578","Oraku Enterprise","420000","4820000","400000","900000","362500","Crops; Retail","Livestock;Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"20/08/2024, 16:23","20/08/2024, 16:29","20/08/2024","Nadia Manzubo","FY24C1 Nelson Adaku","088559","Asiteza","520000","6890000","555000","180000","325000","Crops; Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"20/08/2024, 16:13","20/08/2024, 16:19","20/08/2024","Nadia Manzubo","FY24C1 Nelson Adaku","088577","Icikiti Kiri","654000","7383000","200000","800000","450000","Crops; Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"20/08/2024, 15:22","20/08/2024, 15:32","20/08/2024","Nadia Manzubo","FY24C1 Nelson Adaku","088560","Gift","1392000","10050000","1616000","1600000","452000","Crops; Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"20/08/2024, 15:10","20/08/2024, 15:18","20/08/2024","Nadia Manzubo","FY24C1 Nelson Adaku","088565","Amaichora","1342000","10500000","808000","80000","643500","Crops; Retail","Livestock;Retail","","","","Crops; Retail; Service","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"20/08/2024, 13:17","20/08/2024, 13:28","20/08/2024","Nadia Manzubo","FY24C1 Nelson Adaku","088561","Oyabaku","2700000","16200000","2300000","860000","1640000","Crops; Retail","Livestock;Retail","","","","Crops; Retail; Service; Skilled","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"20/08/2024, 13:12","20/08/2024, 13:16","20/08/2024","Nadia Manzubo","FY24C1 Nelson Adaku","088564","Peace","1056500","8350000","2000000","920000","1240000","Crops; Retail","Livestock;Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"20/08/2024, 13:30","20/08/2024, 13:37","20/08/2024","Nadia Manzubo","FY24C1 Nelson Adaku","088562","Onita","820000","7600000","280000","300000","465000","Crops; Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"20/08/2024, 13:41","20/08/2024, 13:48","20/08/2024","Nadia Manzubo","FY24C1 Nelson Adaku","088566","Amaiciruku","1400000","9700000","600000","900000","7820000","Crops; Retail","Livestock;Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"20/08/2024, 17:03","20/08/2024, 17:12","20/08/2024","Nadia Manzubo","FY24C1 Nelson Adaku","088567","Aliowaku","982500","8900000","240000","450000","243000","Crops; Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"20/08/2024, 13:58","20/08/2024, 14:04","20/08/2024","Nadia Manzubo","FY24C1 Nelson Adaku","088568","Teku","2400000","11910000","1200000","500000","970000","Crops; Retail","Livestock;Retail","","","","Crops; Retail; Service; Skilled","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"20/08/2024, 14:55","20/08/2024, 15:02","20/08/2024","Nadia Manzubo","FY24C1 Nelson Adaku","088569","Sukuru","1032500","10750000","0","650000","560000","Crops; Retail","Livestock;Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"20/08/2024, 17:45","21/08/2024, 19:09","21/08/2024","Nadia Manzubo","FY24C1 Nelson Adaku","088571","Idranigo Mutiriku","500000","4700000","0","700000","400000","Crops; Retail","Livestock;Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"20/08/2024, 15:46","20/08/2024, 15:50","20/08/2024","Nadia Manzubo","FY24C1 Nelson Adaku","088574","Oyabaku Kiri","725000","6120000","355000","650000","405000","Crops; Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"20/08/2024, 16:01","20/08/2024, 16:09","20/08/2024","Nadia Manzubo","FY24C1 Nelson Adaku","088575","Anafiyo","893600","7342000","9500","900000","567000","Crops; Retail","Livestock;Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"20/08/2024, 17:40","21/08/2024, 19:19","21/08/2024","Nadia Manzubo","FY24C1 Nelson Adaku","088576","Ociriku","1451600","8750000","800000","1200000","690000","Crops; Retail","Livestock;Retail","","","","Crops; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"28/08/2024, 16:48","28/08/2024, 17:02","28/08/2024","Nenisa Gire","FY24C1 Santino Ojas Ware","088541","God First Bg","269000","2359000","0","100000","723000","Crops; Livestock","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"25/08/2024, 16:49","25/08/2024, 17:00","25/08/2024","Nenisa Gire","FY24C1 Santino Ojas Ware","088523","Moriji Parik Ko Mugun Bg","500000","6923300","0","300000","961000","Crops; Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"24/08/2024, 15:50","24/08/2024, 16:00","24/08/2024","Nenisa Gire","FY24C1 Santino Ojas Ware","088524","Unity Bg","485000","4705000","0","200000","1057000","Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"24/08/2024, 15:17","24/08/2024, 15:28","24/08/2024","Nenisa Gire","FY24C1 Santino Ojas Ware","088525","Gole Ku Mugun Bg","473000","5297000","0","200000","1087000","Crops","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"29/08/2024, 11:50","29/08/2024, 11:58","29/08/2024","Nenisa Gire","FY24C1 Santino Ojas Ware","088526","Allah Kerim Bg","312000","1578200","50000","100000","546000","Crops; Retail","Livestock;Retail","","","","Livestock; Retail","","1","Yes","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"28/08/2024, 14:37","28/08/2024, 14:48","28/08/2024","Nenisa Gire","FY24C1 Santino Ojas Ware","088527","Amma - Alu Bg","309000","5863000","18000","886700","301000","Crops","Livestock;Retail","","","","Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"25/08/2024, 17:27","25/08/2024, 17:36","25/08/2024","Nenisa Gire","FY24C1 Santino Ojas Ware","088528","God Is Able Bg","486000","5925900","0","500000","737300","Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"28/08/2024, 15:01","28/08/2024, 15:10","28/08/2024","Nenisa Gire","FY24C1 Santino Ojas Ware","088529","Yes Bg","359000","4689500","195500","200000","622000","Crops","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"28/08/2024, 13:56","28/08/2024, 14:11","28/08/2024","Nenisa Gire","FY24C1 Santino Ojas Ware","088530","Kwiya Bg","245000","3261500","102000","325000","483500","Crops","Livestock;Retail","","","","Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"28/08/2024, 13:08","28/08/2024, 13:18","28/08/2024","Nenisa Gire","FY24C1 Santino Ojas Ware","088531","Canrom Bg","272000","1651600","28000","150000","646000","Livestock","Livestock;Retail","","","","Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"25/08/2024, 15:37","25/08/2024, 15:46","25/08/2024","Nenisa Gire","FY24C1 Santino Ojas Ware","088532","Iyete Bg","3910000","3512000","400000","291000","444000","Crops","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Red"
"25/08/2024, 18:01","25/08/2024, 18:15","25/08/2024","Nenisa Gire","FY24C1 Santino Ojas Ware","088533","Ngun Kata Bg","650000","8297100","0","455000","930400","Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"24/08/2024, 16:42","24/08/2024, 16:55","24/08/2024","Nenisa Gire","FY24C1 Santino Ojas Ware","088534","Mungu Yicho Bg","472000","5414400","315000","785000","1179000","Crops","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"24/08/2024, 14:16","24/08/2024, 14:26","24/08/2024","Nenisa Gire","FY24C1 Santino Ojas Ware","088535","Ngongi Taling Bg","410000","4333500","0","200000","722000","Crops","Livestock;Retail","","","","Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"24/08/2024, 14:54","24/08/2024, 14:59","24/08/2024","Nenisa Gire","FY24C1 Santino Ojas Ware","088536","Hope Bg","870000","5709000","100000","500000","1105000","Retail","Livestock;Retail","","","","Crops; Livestock; Retail; Service","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"29/08/2024, 10:37","29/08/2024, 10:50","29/08/2024","Nenisa Gire","FY24C1 Santino Ojas Ware","088537","Happy Bg","411000","6223000","944000","160000","779000","Crops","Livestock;Retail","","","","Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"28/08/2024, 12:19","28/08/2024, 12:38","28/08/2024","Nenisa Gire","FY24C1 Santino Ojas Ware","088538","Sukuran Bg","458000","6307400","181300","400000","621000","Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"29/08/2024, 12:18","29/08/2024, 12:34","29/08/2024","Nenisa Gire","FY24C1 Santino Ojas Ware","088539","Okonyo Can Bg","580000","8262500","0","700000","805000","Crops","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"28/08/2024, 15:36","28/08/2024, 15:49","28/08/2024","Nenisa Gire","FY24C1 Santino Ojas Ware","088540","Baraka Bg","611000","5137800","31000","350000","751000","Crops","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"28/08/2024, 16:11","28/08/2024, 16:21","28/08/2024","Nenisa Gire","FY24C1 Santino Ojas Ware","088558","One Heart Group","480000","4410000","127500","500000","634000","Crops","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"21/08/2024, 16:30","21/08/2024, 21:44","21/08/2024","Hidaya Driciru","FY24C1 Umar Jurua","088027","Maazu Group","266000","1155000","565000","500000","282000","Crops","Crops;Livestock","","","","Crops; Livestock","","","No","3","240000","240000","Active","Book washed by rain","Business Exit","Yes","Unable to view business records","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"21/08/2024, 17:21","21/08/2024, 21:47","21/08/2024","Hidaya Driciru","FY24C1 Umar Jurua","088028","Eyate Group","277500","5233200","302000","400000","416000","Crops","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"21/08/2024, 18:37","21/08/2024, 21:45","21/08/2024","Hidaya Driciru","FY24C1 Umar Jurua","088029","Happy Group","130000","1014600","101500","300000","360000","Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"21/08/2024, 12:59","21/08/2024, 21:52","21/08/2024","Hidaya Driciru","FY24C1 Umar Jurua","088030","Yeneti Group","260000","5192200","1026000","14500","414000","Crops","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"21/08/2024, 15:15","21/08/2024, 21:49","21/08/2024","Hidaya Driciru","FY24C1 Umar Jurua","088522","Faith Group","163100","6092000","390000","250000","357000","Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"21/08/2024, 15:47","21/08/2024, 21:48","21/08/2024","Hidaya Driciru","FY24C1 Umar Jurua","088509","Ketaa Group","368500","5787400","605000","450000","474000","Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","Yes","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Green"
"22/08/2024, 14:05","22/08/2024, 14:17","22/08/2024","Hidaya Driciru","FY24C1 Umar Jurua","088510","Benitu Group","120000","4036600","200000","100000","290000","Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","244000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"22/08/2024, 10:23","22/08/2024, 10:28","22/08/2024","Hidaya Driciru","FY24C1 Umar Jurua","088511","Sawa Group","289000","1400500","160000","200000","593000","Crops","Livestock;Retail","","","","Crops; Livestock; Retail","","2","Yes","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"22/08/2024, 16:15","22/08/2024, 22:18","22/08/2024","Hidaya Driciru","FY24C1 Umar Jurua","088512","Be Happy Group","312000","1970500","105000","0","811000","Crops","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"22/08/2024, 09:22","22/08/2024, 09:31","22/08/2024","Hidaya Driciru","FY24C1 Umar Jurua","088513","Emmanuel Group","185000","1232000","440000","370000","2605000","Livestock","Livestock;Retail","","","","Livestock; Retail","","","No","3","240000","240000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
"22/08/2024, 16:41","22/08/2024, 16:43","22/08/2024","Hidaya Driciru","FY24C1 Umar Jurua","088514","Hope Group","286000","5230800","605000","210000","285000","Retail","Livestock;Retail","","","","Crops; Livestock; Retail","","","No","3","240000","200000","Active","","Business Exit","Yes","No","In-person","NOT APPLICABLE - THE SPOT CHECK IS BEING COMPLETED","","Yellow"
